chembl_id,smiles
CHEMBL13,COCCc1ccc(OCC(O)CNC(C)C)cc1
CHEMBL266473,CCC1CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1
CHEMBL7289,CC1(C)CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1
CHEMBL266359,O=C1N(CN2CCOCC2)c2ccccc2C12SCCS2
CHEMBL6378,CC1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
CHEMBL6379,O=c1ccc2cc3ccoc3c(OCCO)c2o1
CHEMBL6701,COc1c2occc2c(CN2CCCCC2)c2ccc(=O)oc12.Cl
CHEMBL6648,NS(=O)(=O)c1cccc2ccccc12
CHEMBL6456,Oc1ccc(/C(=C(/c2ccccc2)C(F)(F)F)C(F)(F)F)cc1
CHEMBL268098,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3
CHEMBL7087,NCCc1ccc(S(N)(=O)=O)cc1
CHEMBL6888,Clc1ccc2nc(N3CCNCC3)c(Sc3ccccc3)nc2c1
CHEMBL6977,NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2CO)ccc1Cl
CHEMBL267142,N#Cc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1
CHEMBL269560,NC1=NC(CC2CCCCC2)CCC1
CHEMBL6875,NC1=NC(Cc2ccccc2)CCC1
CHEMBL6876,CCC(c1ccc(O)cc1)C(CCBr)c1ccc(O)cc1
CHEMBL267270,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)F
CHEMBL6805,Cc1c(-c2ccc(Cl)cc2)nnc(Cl)c1C(N)=O
CHEMBL6734,CSc1nnc(-c2ccncc2)cc1C(N)=O
CHEMBL6824,Cc1cc(CCCCCCCOc2ccc(C3=NC(C)(C)CO3)cc2)on1
CHEMBL266928,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)C(F)(F)F
CHEMBL6440,CN1Cc2c(C(=O)OCC3CC3)ncn2-c2ccc(Cl)cc2C1=O
CHEMBL266195,C=CCc1ccccc1OCC(O)CNC(C)C
CHEMBL6441,CC1=CC(C)(C)Nc2cc3oc(=O)cc(C(F)(F)F)c3cc21
CHEMBL6530,CCC1CCN(C)c2cc3oc(=O)cc(C(F)(F)F)c3cc21
CHEMBL6529,Cc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL6357,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccccn2)cc1
CHEMBL6855,CCCC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21
CHEMBL6699,O=C(C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1
CHEMBL6740,CC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1
CHEMBL7055,N#Cc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL7056,Fc1cccc2nc(N3CCNCC3)cnc12
CHEMBL266543,Clc1cccc2nc(N3CCNCC3)cnc12
CHEMBL6850,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cccc(C(=O)O)c2)cc1
CHEMBL6847,NC(=O)c1cc(-c2ccncc2)nnc1Cl
CHEMBL6865,CC1=C(C(=O)OC(C)(C)C)N2C(=O)/C(=C\OC(=O)C(C)(C)C)[C@H]2S(=O)(=O)C1
CHEMBL538393,CN(C)C1(C)C2CCC(C2)C1(C)C
CHEMBL6737,COc1ccc(OC)c(C[C@@H](C)N)c1
CHEMBL269153,FC(F)(F)c1ccc2nc(N3CCNCC3)c(Sc3ccccc3)nc2c1
CHEMBL6797,CC[N+](CC)(CC)Cc1c2ccoc2c(OC)c2oc(=O)ccc12.[Cl-]
CHEMBL7075,CC1(C)CC(C)(C)c2cc(NC(=S)Nc3ccc([N+](=O)[O-])cc3)ccc2S1
CHEMBL6907,C[C@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl
CHEMBL6861,CC(C)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2
CHEMBL6862,CCCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2
CHEMBL7192,CCC(c1ccc(O)cc1)C(CCF)c1ccc(O)cc1
CHEMBL7203,CCC(c1ccc(O)cc1)C(CCCl)c1ccc(O)cc1
CHEMBL269703,CCC1COC(c2ccc(OCCCCCCCc3cc(C)no3)cc2)=N1
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
CHEMBL6752,COC(=O)c1ncn2c1CN(C)C(=O)c1sccc1-2
CHEMBL268113,CC(C)CC(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1
CHEMBL6714,O=C(C(=O)N1CCCCC1C(=O)OCCCc1cccnc1)c1ccccc1
CHEMBL6654,CCC1Nc2cc3oc(=O)cc(C(F)(F)F)c3cc2CC1C
CHEMBL267665,CCOC(=O)c1ncn2c1CN(C)C(=O)c1ccccc1-2
CHEMBL6835,COCc1c2ccoc2c(OC)c2oc(=O)ccc12
CHEMBL268856,CCC(c1ccc(O)cc1)C(CCI)c1ccc(O)cc1
CHEMBL412,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O
CHEMBL6916,CC(=O)N1CCN(c2cnc3cc(Cl)ccc3n2)CC1
CHEMBL6992,CN1CCN(c2cnc3cc(Cl)ccc3n2)CC1
CHEMBL6606,CS(=O)(=O)c1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL6634,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(N)c3ccccc3)[C@H]2SC1
CHEMBL6633,Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1
CHEMBL6635,CCO[C@H]1O[C@@H]2O[C@@]3(C)CCC4[C@H](C)CCC([C@H]1C)[C@]42OO3
CHEMBL6577,COc1c2occc2c(CO)c2ccc(=O)oc12
CHEMBL6589,COc1c2occc2c(CN2CCN(C)CC2)c2ccc(=O)oc12.Cl
CHEMBL267936,CNC1(C)C2CCC(C2)C1(C)C
CHEMBL6491,CNC1C2CCC(C2)C1(C)C
CHEMBL269237,CCOc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1
CHEMBL6624,COc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1
CHEMBL266240,Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O
CHEMBL6685,NS(=O)(=O)c1nc2ccc(O)cc2s1
CHEMBL6698,Oc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL7030,CNC1CC2CCC1(C)C2(C)C
CHEMBL6986,COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCCCO
CHEMBL440267,C=CCNc1cccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1=O
CHEMBL268175,C=CCOc1noc2c1CNCC2.Cl
CHEMBL6587,Cl.c1ccc(COc2noc3c2CNCC3)cc1
CHEMBL6568,CCN1CCc2onc(OC)c2C1.Cl
CHEMBL6569,O=[N+]([O-])c1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL6387,CCCNc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL269366,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O
CHEMBL6407,CN(C)N=Nc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL6814,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(N=C=S)cc2C1=O
CHEMBL269774,CCNc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL16,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
CHEMBL269775,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)C(C)(C)C
CHEMBL6367,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1
CHEMBL6374,CN1CC[N+](C)(CCCOc2c3occc3cc3ccc(=O)oc23)CC1.[Br-]
CHEMBL268832,C[N+](C)(C)CCCOc1c2occc2cc2ccc(=O)oc12.[Br-]
CHEMBL6837,Brc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL7146,Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL266026,Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL269122,Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL268439,Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1
CHEMBL7290,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc([N+](=O)[O-])cc2C1=O
CHEMBL6668,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(C#N)nn3)cccc12
CHEMBL402580,O=C1Nc2ccccc2C12OCCS2
CHEMBL6798,O=C1Nc2ccccc2C12SCCS2
CHEMBL267835,CNC(=O)c1cc(Cl)nnc1Cl
CHEMBL6670,Clc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL269706,CCOc1noc2c1CN(C)CC2.Cl
CHEMBL414,NS(=O)(=O)c1ccc(C(=O)O)cc1
CHEMBL6784,NS(=O)(=O)c1ccc(CCO)cc1
CHEMBL6659,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(I)cc2C1=O
CHEMBL269705,CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1cc(Cl)ccc1-2
CHEMBL6839,C/N=c1\ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1O
CHEMBL6849,NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2C(=O)O)ccc1Cl
CHEMBL6919,NS(=O)(=O)c1ccc(CO)cc1
CHEMBL267192,CNc1ncnc2c1ncn2Cc1ccc(N)cc1
CHEMBL6429,N#Cc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1Cl
CHEMBL6439,NC(=O)c1cc(-c2ccc([N+](=O)[O-])cc2)nnc1Cl
CHEMBL269733,CN(N=O)c1cc(O)ccc1O
CHEMBL6564,COc1c2occc2c(COCCCO)c2ccc(=O)oc12
CHEMBL6565,CNc1ncnc2c1ncn2Cc1ccccc1
CHEMBL266037,CNc1ncnc2c1ncn2Cc1cccc(OCc2ccccc2)c1
CHEMBL6713,COc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL6704,CNc1ncnc2c1ncn2Cc1cccc(F)c1
CHEMBL6705,Nc1ccccc1S(N)(=O)=O
CHEMBL6753,Cn1nc(S(N)(=O)=O)sc1=N
CHEMBL265674,Nc1nnc(S(N)(=O)=O)s1
CHEMBL6852,Nc1cccc(S(N)(=O)=O)c1
CHEMBL268177,Nc1ccc(S(N)(=O)=O)cc1I
CHEMBL268787,CCN(CC)c1ncnc2c1ncn2Cc1ccccc1F
CHEMBL6726,Nc1nc(N)c2c([S+]([O-])c3ccc4ccccc4c3)cccc2n1
CHEMBL6723,CNc1ncnc2c1ncn2Cc1ccc(F)cc1F
CHEMBL269154,O=C(C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1)c1ccccc1
CHEMBL6809,O=C(C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1
CHEMBL6644,COc1cccc2c1C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C
CHEMBL267667,COc1cccc(CC(=O)O)c1-c1ccc(Cl)cc1
CHEMBL6642,Nc1nc(N)c2c([S+]([O-])c3ccc(Cl)c(Cl)c3)cccc2n1
CHEMBL269059,Nc1nc(O)c2cc([S+]([O-])c3ccc4ccccc4c3)ccc2n1
CHEMBL6599,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc1
CHEMBL414011,COc1ccc2ncc(N3CCNCC3)nc2c1
CHEMBL266170,O=[N+]([O-])c1ccc2ncc(N3CCNCC3)nc2c1
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
CHEMBL6901,Clc1cc2ncc(N3CCNCC3)nc2cc1Cl
CHEMBL6991,Nc1nc(O)c2cc(Sc3ccc4ccccc4c3)ccc2n1
CHEMBL269046,CNc1ncnc2c1ncn2Cc1c(F)cccc1Cl
CHEMBL7132,C[C@@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl
CHEMBL263083,C[C@H](N)Cc1c2ccoc2c(Br)c2ccoc12.Cl
CHEMBL6706,C[C@@H](N)Cc1c2ccoc2c(Br)c2ccoc12.Cl
CHEMBL266432,Nc1nc2ccccc2nc1N1CCNCC1
CHEMBL7010,CCNC1C2CCC(C2)C1c1ccccc1
CHEMBL268543,CN(C)C1CC2CCC1(C)C2(C)C
CHEMBL7078,CCCCCCCCC#Cc1ccc2c(c1OC)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C
CHEMBL267144,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C
CHEMBL7057,CCN(C)c1ncnc2c1ncn2Cc1ccccc1F
CHEMBL266930,Fc1ccccc1Cn1cnc2c(NC3CCCC3)ncnc21
CHEMBL6787,CNc1ncnc2c1ncn2Cc1cc(F)ccc1F
CHEMBL6817,CN(C)c1ncnc2c1ncn2Cc1c(F)cccc1F
CHEMBL267163,CNc1ncnc2c1ncn2Cc1c(F)cccc1F
CHEMBL7303,COC(=O)C1=CCCN(C)C1
CHEMBL269018,CC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL268356,CCOC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL7236,Oc1nc2ccccc2nc1N1CCNCC1
CHEMBL268584,Nc1nc(N)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1
CHEMBL266660,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1
CHEMBL6449,CC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1
CHEMBL269305,CCC1CC(C)c2cc3c(C(F)(F)F)cc(=O)oc3cc2N1
CHEMBL415289,CC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21
CHEMBL7298,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccccc2C1=O
CHEMBL427826,CC1(C)N=C(N)N=C(N)N1c1ccc(C(F)(F)F)cc1
CHEMBL414010,Cc1oc(-c2ccc(Cl)cc2)nc1COc1cccc(/C=C/C(C)n2oc(=O)[nH]c2=O)c1
CHEMBL440085,COc1noc2c1CN(C)CC2.Cl
CHEMBL7018,CC#CCOc1noc2c1CNCC2.Cl
CHEMBL7029,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL7070,Cc1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL415293,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O
CHEMBL266088,FC(F)(F)c1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL6684,Nc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL7004,Cc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL6710,C[C@@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2.Cl
CHEMBL6807,C=C(Br)COc1noc2c1CNCC2.Cl
CHEMBL6767,C#CCOc1noc2c1CNCC2.Cl
CHEMBL6838,C[C@H](N)Cc1c2ccoc2cc2ccoc12.Cl
CHEMBL6375,C/C=C/COc1noc2c1CNCC2.Cl
CHEMBL6377,CC(C)COc1noc2c1CNCC2.Cl
CHEMBL428334,COc1c2occc2c(CN2CCOCC2)c2ccc(=O)oc12.Cl
CHEMBL6451,COc1noc2c1CNCC2.Cl
CHEMBL6452,C[C@@H](N)Cc1c2c(c(C(F)(F)F)c3c1OCC3)OCC2.Cl
CHEMBL6453,CCCCCCCCC#Cc1ccc2c(c1)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C
CHEMBL6801,O=C(O)C1CN(c2cnc3ccccc3n2)CCN1
CHEMBL6780,c1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL263084,CN1CCN(c2nc3ccc(S(N)(=O)=O)cc3nc2Cl)CC1
CHEMBL6721,CCC1CC(CC)c2cc3c(C(F)(F)F)cc(=O)oc3cc2N1
CHEMBL416,COc1c2occc2cc2ccc(=O)oc12
CHEMBL415475,COc1cccc(-c2ccc(Cl)cc2)c1CC(=O)O
CHEMBL266319,COc1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL6695,O=C1CN(c2cnc3ccccc3n2)CCN1
CHEMBL6756,Fc1cccc2ncc(N3CCNCC3)nc12
CHEMBL6712,CC(C)NCC(O)COc1ccc(CCOCC2CCCC2)cc1
CHEMBL7237,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1
CHEMBL7238,CN(C=O)c1ncnc2c1ncn2Cc1ccccc1F
CHEMBL266943,COC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2
CHEMBL7009,COC(=O)c1ncn2c1CN(C)C(=O)c1ccccc1-2
CHEMBL428674,COc1c2occc2c(CN(CCO)CCO)c2ccc(=O)oc12.Cl
CHEMBL269704,CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2ccc(Cl)c(Cl)c2)c1
CHEMBL6661,CC(C)(C)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL6749,CC(CCc1ccc(F)cc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1
CHEMBL268809,NS(=O)(=O)c1cccc2cccnc12
CHEMBL6750,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL266732,Fc1ccccc1Cn1cnc2c(NC3CCC3)ncnc21
CHEMBL6671,CC1(C)N=C(N)N=C(N)N1c1cccc(OCCCCOc2cccc(C(F)(F)F)c2)c1
CHEMBL6725,Cc1oc2c(C)c3oc(=O)cc(C)c3cc2c1CNCCO
CHEMBL6859,CCCOc1noc2c1CNCC2.Cl
CHEMBL6702,CC(C)Oc1noc2c1CNCC2.Cl
CHEMBL17,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
CHEMBL266573,COc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL263078,C[C@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2.Cl
CHEMBL6620,COc1cc(C(F)(F)F)c(OC)cc1CC(C)N
CHEMBL269001,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL6607,COc1cc(CC(C)N)c(OC)cc1Br
CHEMBL267037,COc1ccc(CC(=O)O)cc1-c1ccc(Cl)cc1
CHEMBL267038,NC1=NC(C(F)(F)F)CCC1
CHEMBL268914,CC1(C)N=C(N)N=C(N)N1c1cccc(C#N)c1
CHEMBL6860,CCCCOc1noc2c1CNCC2.Cl
CHEMBL6680,CCOc1noc2c1CNCC2.Cl
CHEMBL18,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL6655,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Br)cc2C1=O
CHEMBL6826,CN1Cc2c(C(=O)OCCC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O
CHEMBL6827,CNc1ncnc2c1ncn2Cc1cccc(O)c1
CHEMBL427797,COc1ccc(CC(=O)O)c(-c2ccc(Cl)cc2)c1
CHEMBL6988,COc1cc(-c2ccc(Cl)cc2)ccc1CC(=O)O
CHEMBL6672,COc1ccc(-c2ccc(Cl)cc2)cc1CC(=O)O
CHEMBL267498,COc1c2occc2c(CN(C)C)c2ccc(=O)oc12.Cl
CHEMBL6724,Nc1ccc(S(N)(=O)=O)cc1Br
CHEMBL6853,Nc1ccc(S(N)(=O)=O)cc1F
CHEMBL266242,[O-][n+]1cc(N2CCNCC2)nc2ccccc21
CHEMBL266301,CC(CN1CCCCC1)OC(=O)C1CCCCN1C(=O)C(=O)C(C)(C)C
CHEMBL6864,COc1c(CC(=O)O)cccc1-c1ccc(Cl)cc1
CHEMBL6693,Nc1nc(N)c2c(S(=O)(=O)c3ccc4ccccc4c3)cccc2n1
CHEMBL266318,COc1c2occc2c(C[N+](C)(C)C)c2ccc(=O)oc12.[Cl-]
CHEMBL267220,CC(CCc1ccccc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1
CHEMBL266302,Fc1ccccc1Cn1cnc2c(NCC3CC3)ncnc21
CHEMBL6683,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)c1ccccc1
CHEMBL19,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1
CHEMBL6933,Nc1ncnc2ccc(Sc3ccc4ccccc4c3)cc12
CHEMBL266025,CC1(C)N=C(N)N=C(N)N1c1cccc(OCCOc2ccccc2)c1
CHEMBL418,Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O
CHEMBL267639,CC(C)(C)Nc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL7059,CC(C)Nc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL7005,CC1(C)N=C(N)N=C(N)N1c1ccc(F)cc1
CHEMBL6793,CN1Cc2c(C(=O)OCC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O
CHEMBL7069,CCC(CC)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2
CHEMBL6962,CCCCc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL268652,CNc1ncnc2c1ncn2Cc1ccccc1C(F)(F)F
CHEMBL6889,CN(C)c1ncnc2c1ncn2Cc1ccccc1
CHEMBL7133,NC1=NC(C2CCCCC2)CCC1
CHEMBL268312,NC1=NCCC(C(F)(F)F)C1
CHEMBL7288,COc1cc(CC(=O)O)ccc1-c1ccc(Cl)cc1
CHEMBL6854,CNc1ncnc2c1ncn2Cc1cccc(F)c1F
CHEMBL267499,CC1(C)N=C(N)N=C(N)N1c1cccc(F)c1
CHEMBL268310,Nc1nc(N)c2cc(NC(=O)Cc3ccc(Cl)cc3)ccc2n1
CHEMBL419,NCc1ccc(S(N)(=O)=O)cc1
CHEMBL266087,CC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](Cl)[C@H]2S(=O)(=O)C1
CHEMBL7092,Nc1ccc(S(N)(=O)=O)cc1Cl
CHEMBL269381,CN(C)c1ncnc2c1ncn2Cc1c(F)cccc1Cl
CHEMBL6887,Fc1ccccc1Cn1cnc2c(N3CCC3)ncnc21
CHEMBL268614,CN(c1ncnc2c1ncn2Cc1ccccc1F)C1CC1
CHEMBL269357,Cc1c(NC(=O)CSc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12
CHEMBL7204,NNc1ccc(S(N)(=O)=O)cc1
CHEMBL21,Nc1ccc(S(N)(=O)=O)cc1
CHEMBL6902,CC(C)NCC(O)COc1ccc(C[S+]([O-])CC2CC2)cc1
CHEMBL7091,CC1CCc2nc(N)nc(N)c2C1
CHEMBL6804,CC(=O)Nc1nc(O)c2ccccc2n1
CHEMBL6771,CC1(C)N=C(N)N=C(N)N1c1cccc(OCCCCOc2ccccc2)c1
CHEMBL268440,CN(C)CCn1c(=O)c(N2CCNCC2)nc2ccccc21
CHEMBL6845,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2ccccn2)c1
CHEMBL267740,CCCCc1oc2ccccc2c1Cc1cccc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1
CHEMBL6815,Nc1nc(O)c2cc(Sc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL427605,Nc1nc(N)c2c(Sc3ccc(Cl)c(Cl)c3)cccc2n1
CHEMBL6772,Nc1nc(N)c2c(Cl)c(Cl)ccc2n1
CHEMBL414183,CN1CCN(c2nc3ccccc3nc2O)CC1
CHEMBL266303,Cn1c(=O)c(N2CCNCC2)nc2ccccc21
CHEMBL6891,CC(CN1CCCCC1)OC(=O)C1CCCCN1C(=O)C(=O)c1ccccc1
CHEMBL7136,CC(=O)Nc1nc(O)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1
CHEMBL267617,Nc1nc(N)c2cc(CNC(=O)Cc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL7153,Nc1nc(S)nc2ccccc12
CHEMBL414184,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C=C/Cn2oc(=O)[nH]c2=O)c1
CHEMBL6948,CC1(C)N=C(N)N=C(N)N1c1cccc(C(F)(F)F)c1
CHEMBL266761,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL6949,Cc1c(NC(=O)Cc2ccc(Cl)cc2)ccc2nc(N)nc(N)c12
CHEMBL266129,CC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1
CHEMBL428658,Nc1nc(N)c2cc(S(=O)(=O)c3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL6741,CC1(C)N=C(N)N=C(N)N1c1ccc(Br)cc1
CHEMBL6742,CC1(C)N=C(N)N=C(N)N1c1ccccc1
CHEMBL420,N=C(N)N/N=C/c1c(Cl)cccc1Cl
CHEMBL6871,C[C@@H](N)Cc1c2ccoc2cc2ccoc12.Cl
CHEMBL268542,C[C@H](N)Cc1c2c(c(C(F)(F)F)c3c1OCC3)OCC2.Cl
CHEMBL268072,C[C@@H](N)Cc1c2c(cc3c1OCC3)OCC2.Cl
CHEMBL7137,COc1cc2cc3c(O)ncnc3nc2cc1OC
CHEMBL414400,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
CHEMBL7253,COc1ccc(-c2ccc(Cl)cc2)c(CC(=O)O)c1
CHEMBL6937,COc1cc(CC(=O)O)cc(-c2ccc(Cl)cc2)c1
CHEMBL6765,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccccc3)oc2C)c1
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
CHEMBL6967,Nc1nc(O)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1
CHEMBL7079,Clc1ccc2ncc(N3CCNCC3)nc2c1
CHEMBL267372,COc1c2occc2c(CN(C(C)C)C(C)C)c2ccc(=O)oc12.Cl
CHEMBL421,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
CHEMBL7102,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3cccc(C(F)(F)F)c3)ccc2n1
CHEMBL6755,CC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL6812,Cc1c(NC(=O)Cc2ccc(Cl)c(Cl)c2)ccc2nc(N)nc(N)c12
CHEMBL268414,CC1(C)N=C(N)N=C(N)N1c1cccc(I)c1
CHEMBL266903,COc1c2occc2c(CN(C)CCO)c2ccc(=O)oc12.Cl
CHEMBL269235,Cc1c(NC(=O)Cc2cccc(Br)c2)ccc2nc(N)nc(N)c12
CHEMBL6552,Nc1nc(N)c2c(S(=O)(=O)c3ccc(Cl)c(Cl)c3)cccc2n1
CHEMBL6613,CCOC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL268456,Cc1ccc2nc(N)nc(N)c2c1
